time,user,post,dist
1245968337,212764,714,4
1245968337,155396,714,100
1245968338,120380,714,100
1245968338,263040,714,3
1245968339,64728,714,3
1245968339,190965,714,3
1245968339,283197,714,100
1245968339,251647,714,100
1245968341,261677,714,2
1245968343,138515,714,4
1245968344,159514,714,2
1245968344,282699,714,3
1245968345,324280,714,3
1245968347,19513,714,100
1245968347,212669,714,100
1245968347,296660,714,6
1245968348,206922,714,100
1245968348,57166,714,2
1245968349,119643,714,3
1245968350,225231,714,3
1245968351,257397,714,3
1245968352,80635,714,3
1245968352,196998,714,100
1245968352,51445,714,100
1245968353,323676,714,3
1245968353,30222,714,3
1245968354,119079,714,100
1245968354,133979,714,4
1245968354,135713,714,100
1245968354,8012,714,100
1245968356,230047,714,5
1245968356,87474,714,100
1245968357,8260,714,3
1245968357,127011,714,3
1245968357,79984,714,3
1245968357,107342,714,3
1245968358,23752,714,3
1245968358,65524,714,2
1245968359,229839,714,4
1245968360,71940,714,100
1245968360,310348,714,100
1245968361,107612,714,4
1245968361,57820,714,3
1245968361,51567,714,3
1245968361,268865,714,100
1245968361,128394,714,3
1245968361,117612,714,100
1245968364,300658,714,100
1245968364,244494,714,100
1245968364,219088,714,100
1245968365,65436,714,100
1245968366,267391,714,100
1245968366,64298,714,100
1245968366,35630,714,100
1245968366,245926,714,100
1245968367,129143,714,3
1245968368,263269,714,3
1245968368,198666,714,4
1245968368,208019,714,100
1245968369,203464,714,100
1245968369,139629,714,100
1245968369,55255,714,100
1245968369,28566,714,3
1245968370,162798,714,3
1245968371,139805,714,5
1245968371,41093,714,100
1245968371,257356,714,100
1245968372,46519,714,100
1245968372,26402,714,3
1245968372,89083,714,4
1245968373,260953,714,5
1245968373,170882,714,100
1245968374,7544,714,3
1245968374,49462,714,4
1245968374,112395,714,100
1245968374,85332,714,100
1245968375,291810,714,100
1245968375,3612,714,100
1245968375,180442,714,100
1245968375,318829,714,3
1245968376,195625,714,100
1245968376,208176,714,100
1245968377,222861,714,3
1245968378,7886,714,3
1245968378,82769,714,100
1245968379,294138,714,3
1245968379,303990,714,3
1245968379,97888,714,3
1245968380,299006,714,100
1245968380,130608,714,4
1245968382,139650,714,4
1245968382,246680,714,100
1245968382,87209,714,3
1245968383,117234,714,100
1245968383,94114,714,100
1245968385,254963,714,100
1245968385,62646,714,3
1245968386,191616,714,100
1245968386,44998,714,4
1245968386,61348,714,100
1245968386,2828,714,3
1245968386,215777,714,3
1245968387,301304,714,3
1245968387,238655,714,3
1245968388,176228,714,3
1245968389,285749,714,100
1245968389,170216,714,100
1245968390,44158,714,2
1245968391,302544,714,100
1245968391,37841,714,3
1245968392,11051,714,3
1245968393,145388,714,4
1245968393,296872,714,3
1245968394,166310,714,3
1245968394,314110,714,7
1245968394,109193,714,3
1245968394,166415,714,100
1245968395,134812,714,3
1245968395,271960,714,3
1245968396,67659,714,2
1245968396,27344,714,4
1245968396,291789,714,100
1245968396,44525,714,3
1245968396,146689,714,100
1245968397,49232,714,3
1245968397,287835,714,100
1245968398,288807,714,100
1245968398,154111,714,100
1245968398,15609,714,3
1245968399,111490,714,3
1245968399,329193,714,100
1245968401,320556,714,100
1245968401,215505,714,100
1245968401,57688,714,3
1245968402,153742,714,3
1245968402,3282,714,3
1245968402,225414,714,4
1245968404,127128,714,4
1245968404,55693,714,100
1245968405,9538,714,3
1245968405,313002,714,3
1245968405,289875,714,100
1245968406,245517,714,4
1245968406,278797,714,100
1245968406,39810,714,3
1245968407,272966,714,4
1245968407,45116,714,100
1245968407,197559,714,3
1245968408,25293,714,100
1245968408,225478,714,4
1245968409,914,714,3
1245968409,240837,714,3
1245968409,160467,714,100
1245968409,317040,714,100
1245968410,154570,714,4
1245968410,178044,714,100
1245968413,257751,714,3
1245968413,40613,714,3
1245968413,281096,714,3
1245968414,112322,714,3
1245968414,206030,714,100
1245968414,55049,714,3
1245968414,151116,714,100
1245968415,79728,714,3
1245968415,237412,714,100
1245968415,16151,714,100
1245968415,7222,714,2
1245968415,272488,714,2
1245968417,192894,714,100
1245968417,240119,714,4
1245968417,296057,714,3
1245968418,145332,714,100
1245968418,119070,714,4
1245968419,200452,714,3
1245968420,240384,714,3
1245968420,77526,714,100
1245968420,261715,714,4
1245968421,271878,714,4
1245968421,163423,714,100
1245968421,3973,714,100
1245968422,70667,714,100
1245968422,314628,714,2
1245968422,314061,714,100
1245968422,331259,714,100
1245968422,301648,714,4
1245968423,71904,714,3
1245968423,225782,714,3
1245968423,164526,714,4
1245968425,29648,714,100
1245968425,57951,714,100
1245968426,281574,714,3
1245968427,196723,714,3
1245968427,331839,714,5
1245968428,116688,714,3
1245968428,193051,714,4
1245968429,4232,714,100
1245968429,91734,714,100
1245968429,54573,714,3
1245968431,170400,714,5
1245968431,147248,714,4
1245968432,296888,714,100
1245968432,218793,714,3
1245968432,103262,714,5
1245968433,56810,714,100
1245968433,176211,714,3
1245968433,93910,714,100
1245968433,208361,714,3
1245968435,60539,714,100
1245968435,241436,714,3
1245968436,214833,714,2
1245968436,25069,714,3
1245968437,263864,714,100
1245968437,126879,714,3
1245968437,153168,714,3
1245968438,92690,714,100
1245968439,259919,714,3
1245968439,57880,714,4
1245968439,59455,714,100
1245968440,88840,714,5
1245968440,161187,714,4
1245968440,288341,714,3
1245968440,314433,714,100
1245968441,65877,714,3
1245968441,1746,714,100
1245968442,283640,714,3
1245968443,313727,714,3
1245968444,223529,714,100
1245968444,210054,714,100
1245968445,217607,714,3
1245968446,228228,714,3
1245968446,88463,714,3
1245968446,332008,714,4
1245968447,247890,714,5
1245968448,205651,714,3
1245968449,53739,714,100
1245968449,228466,714,100
1245968450,322511,714,100
1245968450,258906,714,100
1245968450,21221,714,100
1245968452,152548,714,100
1245968453,315882,714,3
1245968453,149495,714,4
1245968454,154015,714,100
1245968455,127225,714,3
1245968456,322508,714,100
1245968456,71799,714,3
1245968456,187348,714,3
1245968456,2247,714,100
1245968457,313765,714,100
1245968458,310248,714,3
1245968458,128464,714,3
1245968459,208950,714,3
1245968460,132585,714,3
1245968461,245923,714,100
1245968461,119084,714,3
1245968461,187405,714,100
1245968461,150201,714,3
1245968461,121742,714,100
1245968462,290793,714,3
1245968462,17316,714,100
1245968462,236764,714,100
1245968463,59974,714,3
1245968464,159674,714,100
1245968464,165375,714,100
1245968464,124647,714,100
1245968465,6805,714,100
1245968466,162442,714,3
1245968466,32913,714,3
1245968466,22887,714,4
1245968466,95405,714,100
1245968466,14427,714,4
1245968466,265948,714,100
1245968467,297503,714,3
1245968467,7748,714,100
1245968468,16895,714,100
1245968468,248665,714,3
1245968468,217309,714,4
1245968468,120921,714,5
1245968470,299955,714,100
1245968471,106653,714,3
1245968471,38457,714,100
1245968472,246195,714,100
1245968472,301440,714,4
1245968473,28120,714,3
1245968473,163638,714,3
1245968473,177302,714,100
1245968473,115516,714,100
1245968475,220585,714,3
1245968476,255961,714,3
1245968476,138797,714,100
1245968477,323431,714,100
1245968478,135890,714,2
1245968478,35826,714,4
1245968478,63266,714,4
1245968479,162658,714,3
1245968479,148630,714,3
1245968482,10920,714,100
1245968482,221815,714,100
1245968484,162517,714,4
1245968484,215810,714,3
1245968486,36266,714,100
1245968487,125678,714,100
1245968487,285013,714,3
1245968488,3244,714,3
1245968489,83655,714,100
1245968489,157341,714,100
1245968489,152813,714,3
1245968489,67575,714,2
1245968489,158176,714,3
1245968490,292201,714,3
1245968493,209660,714,100
1245968493,158878,714,100
1245968494,188133,714,100
1245968494,212326,714,2
1245968495,282053,714,100
1245968495,154769,714,6
1245968497,102263,714,100
1245968498,282643,714,3
1245968498,319963,714,2
1245968498,255597,714,100
1245968498,40695,714,3
1245968498,23192,714,5
1245968498,87570,714,4
1245968499,2371,714,4
1245968499,87155,714,2
1245968500,243440,714,4
1245968500,232359,714,100
1245968500,253444,714,3
1245968501,118322,714,4
1245968501,214461,714,3
1245968501,37838,714,100
1245968502,3023,714,3
1245968502,257465,714,1
1245968503,17396,714,4
1245968504,267743,714,100
1245968504,215857,714,3
1245968505,217111,714,4
1245968506,3018,714,3
1245968506,191932,714,4
1245968507,147939,714,3
1245968507,144799,714,100
1245968507,297234,714,2
1245968507,316173,714,100
1245968508,215216,714,4
1245968508,262047,714,100
1245968508,76194,714,4
1245968511,41672,714,3
1245968511,62086,714,4
1245968513,25716,714,3
1245968514,248996,714,100
1245968515,144591,714,4
1245968515,322192,714,100
1245968515,155412,714,100
1245968516,30971,714,100
1245968517,261607,714,100
1245968517,58552,714,100
1245968517,7713,714,3
1245968518,268293,714,100
1245968518,226620,714,3
1245968518,253026,714,100
1245968519,91993,714,100
1245968519,112430,714,3
1245968520,184015,714,4
1245968520,39820,714,3
1245968520,284683,714,100
1245968521,301258,714,100
1245968522,85298,714,100
1245968522,3428,714,3
1245968522,250064,714,100
1245968523,107678,714,100
1245968523,130260,714,3
1245968525,89302,714,3
1245968525,279754,714,100
1245968526,151401,714,3
1245968526,108821,714,4
1245968527,217814,714,3
1245968527,186000,714,100
1245968527,281735,714,4
1245968527,257519,714,4
1245968528,297869,714,100
1245968528,89575,714,100
1245968529,64769,714,100
1245968529,263788,714,3
1245968529,67634,714,100
1245968529,15339,714,4
1245968531,254685,714,100
1245968531,114402,714,3
1245968531,246031,714,4
1245968531,82089,714,100
1245968532,186503,714,3
1245968532,70852,714,3
1245968532,137744,714,4
1245968534,321409,714,4
1245968534,59616,714,3
1245968535,316601,714,3
1245968536,46731,714,5
1245968536,173963,714,3
1245968537,94460,714,3
1245968537,128634,714,3
1245968538,182874,714,3
1245968540,233584,714,100
1245968540,251111,714,100
1245968541,169685,714,100
1245968541,196935,714,100
1245968543,186951,714,100
1245968544,235789,714,3
1245968544,89799,714,3
1245968544,19579,714,100
1245968545,111820,714,100
1245968546,303488,714,100
1245968547,46696,714,3
1245968547,175752,714,3
1245968547,111398,714,4
1245968547,202888,714,4
1245968548,134198,714,5
1245968548,77292,714,2
1245968548,106297,714,100
1245968549,171877,714,3
1245968549,31966,714,3
1245968549,306677,714,100
1245968549,20691,714,3
1245968549,151875,714,5
1245968550,15658,714,3
1245968550,313953,714,4
1245968550,217332,714,3
1245968551,197150,714,2
1245968551,269345,714,3
1245968551,300020,714,3
1245968551,117514,714,2
1245968552,155921,714,100
1245968552,321317,714,3
1245968552,131424,714,3
1245968552,137053,714,2
1245968553,239482,714,100
1245968553,125088,714,3
1245968553,172240,714,3
1245968553,260178,714,3
1245968554,151971,714,100
1245968554,284121,714,4
1245968556,229015,714,4
1245968556,153790,714,3
1245968556,109626,714,4
1245968557,279225,714,100
1245968557,55691,714,2
1245968558,110715,714,100
1245968558,283085,714,100
1245968558,192035,714,4
1245968558,188371,714,3
1245968558,263489,714,100
1245968561,38952,714,100
1245968562,46007,714,100
1245968563,102270,714,100
1245968563,238586,714,100
1245968563,281219,714,4
1245968564,114461,714,100
1245968564,24416,714,3
1245968566,214117,714,100
1245968566,188085,714,5
1245968567,21501,714,3
1245968567,165358,714,3
1245968568,117310,714,3
1245968568,8911,714,100
1245968568,31569,714,4
1245968568,112301,714,3
1245968568,24838,714,100
1245968569,45496,714,4
1245968569,242790,714,4
1245968569,280468,714,100
1245968569,252835,714,3
1245968569,279705,714,100
1245968569,9226,714,100
1245968569,290474,714,3
1245968570,220752,714,3
1245968571,254643,714,3
1245968572,228248,714,3
1245968572,334389,714,3
1245968573,291858,714,100
1245968573,272941,714,2
1245968573,302387,714,3
1245968574,144059,714,4
1245968574,40514,714,3
1245968575,266116,714,2
1245968575,36703,714,3
1245968576,254365,714,100
1245968576,328603,714,100
1245968577,167181,714,100
1245968577,215785,714,3
1245968578,77984,714,4
1245968580,24255,714,100
1245968580,60519,714,3
1245968580,34030,714,2
1245968582,202417,714,100
1245968582,20828,714,100
1245968582,59559,714,100
1245968582,2151,714,3
1245968583,15482,714,2
1245968583,87150,714,100
1245968583,4952,714,3
1245968583,160814,714,100
1245968586,115618,714,3
1245968587,128751,714,3
1245968587,95860,714,100
1245968587,92302,714,100
1245968587,40915,714,100
1245968589,304153,714,100
1245968590,50107,714,4
1245968591,60599,714,100
1245968592,303753,714,4
1245968592,21556,714,4
1245968594,206200,714,3
1245968595,251327,714,3
1245968596,25941,714,5
1245968596,305967,714,5
1245968596,3573,714,100
1245968596,170804,714,4
1245968596,7716,714,100
1245968596,225467,714,4
1245968597,171417,714,4
1245968598,287842,714,3
1245968600,202756,714,100
1245968600,200164,714,3
1245968600,269327,714,3
1245968601,204027,714,3
1245968602,231398,714,100
1245968602,252334,714,4
1245968602,13446,714,3
1245968602,163944,714,3
1245968603,312559,714,100
1245968603,203874,714,4
1245968605,87398,714,3
1245968606,247011,714,100
1245968606,214581,714,100
1245968607,176427,714,100
1245968608,233808,714,3
1245968608,161852,714,5
1245968608,55462,714,5
1245968608,271535,714,100
1245968609,281085,714,3
1245968609,161872,714,100
1245968610,186761,714,100
1245968610,186881,714,100
1245968610,333065,714,100
1245968610,112106,714,100
1245968611,248573,714,4
1245968611,160316,714,3
1245968612,170995,714,4
1245968612,274823,714,3
1245968612,141950,714,3
1245968613,143574,714,100
1245968613,246414,714,3
1245968613,84168,714,100
1245968613,227878,714,3
1245968615,208421,714,3
1245968616,165987,714,100
1245968616,26058,714,100
1245968616,273464,714,100
1245968616,153773,714,100
1245968617,94568,714,3
1245968617,68496,714,3
1245968619,295740,714,4
1245968619,150211,714,3
1245968620,232652,714,3
1245968621,266307,714,3
1245968622,143933,714,2
1245968622,267574,714,4
1245968622,163780,714,3
1245968623,10698,714,4
1245968623,334766,714,100
1245968626,191070,714,100
1245968627,277372,714,3
1245968627,89273,714,100
1245968627,119291,714,3
1245968628,207299,714,100
1245968630,119320,714,4
1245968631,139380,714,100
1245968631,186656,714,3
1245968632,68,714,100
1245968632,151677,714,100
1245968633,82128,714,100
1245968633,257193,714,2
1245968633,111896,714,3
1245968634,303001,714,3
1245968634,25926,714,4
1245968634,21529,714,3
1245968634,253219,714,100
1245968634,150515,714,3
1245968635,251578,714,3
1245968636,169515,714,3
1245968636,293889,714,3
1245968637,331592,714,100
1245968637,144490,714,3
1245968638,79902,714,100
1245968638,60687,714,100
1245968638,9633,714,3
1245968639,149809,714,3
1245968639,283880,714,100
1245968640,201026,714,1
1245968640,39813,714,3
1245968641,129822,714,3
1245968641,50433,714,100
1245968642,6726,714,4
1245968643,159928,714,3
1245968643,3075,714,4
1245968643,188043,714,100
1245968643,230590,714,100
1245968644,12747,714,100
1245968644,232006,714,4
1245968645,97681,714,4
1245968645,84878,714,3
1245968645,74563,714,100
1245968645,304423,714,4
1245968647,129754,714,100
1245968648,226437,714,1
1245968648,289639,714,3
1245968648,43652,714,100
1245968648,491,714,3
1245968650,33377,714,100
1245968651,104934,714,3
1245968651,128555,714,3
1245968652,33391,714,2
1245968653,180172,714,4
1245968653,258461,714,3
1245968654,196023,714,100
1245968655,276212,714,3
1245968656,19145,714,3
1245968656,241774,714,100
1245968657,117301,714,100
1245968658,62341,714,2
1245968660,92219,714,100
1245968660,333289,714,3
1245968661,54403,714,100
1245968662,188438,714,4
1245968662,86374,714,100
1245968662,33264,714,100
1245968662,14520,714,3
1245968663,7153,714,3
1245968664,173281,714,100
1245968664,192625,714,6
1245968664,283255,714,4
1245968664,140932,714,100
1245968664,211060,714,3
1245968665,186686,714,3
1245968665,131520,714,3
1245968666,2244,714,3
1245968666,177612,714,4
1245968666,224118,714,100
1245968667,30740,714,100
1245968667,241714,714,3
1245968667,110797,714,100
1245968668,44148,714,3
1245968669,301903,714,3
1245968669,196667,714,4
1245968670,252671,714,3
1245968670,22247,714,4
1245968670,8313,714,3
1245968671,17450,714,100
1245968671,183609,714,2
1245968672,23899,714,100
1245968672,114583,714,4
1245968672,260892,714,100
1245968673,105175,714,100
1245968674,32908,714,3
1245968674,27752,714,100
1245968675,69976,714,100
1245968677,130586,714,100
1245968677,313261,714,100
1245968677,291391,714,100
1245968677,87278,714,3
1245968678,170132,714,3
1245968678,283932,714,4
1245968679,2564,714,3
1245968680,97566,714,4
1245968680,182265,714,3
1245968681,243923,714,100
1245968681,239123,714,3
1245968683,18135,714,4
1245968685,47428,714,4
1245968685,22641,714,3
1245968685,149891,714,3
1245968686,225512,714,2
1245968686,244937,714,100
1245968686,88571,714,3
1245968687,102151,714,3
1245968687,65225,714,4
1245968687,6255,714,4
